year,name,category,description,url,num_projects,projects_url,contact_email,mailing_list,irc_channel,twitter_url,blog_url,topics,technologies
2020,Purr Data,Media,realtime audio/video visual programming language,https://www.purrdata.net/,3,https://summerofcode.withgoogle.com/archive/2020/organizations/5158498192588800/,,http://disis.music.vt.edu/cgi-bin/mailman/listinfo/l2ork-dev,,,,"music, audio, real-time, visual programming, 2d/3d graphics","javascript, c/c++, opengl, html5, svg"
2020,Python Software Foundation,Programming languages,Python is a programming language used by software developers and scientists.,https://www.python.org/,24,https://summerofcode.withgoogle.com/archive/2020/organizations/6706162411503616/,mailto:gsoc-general@python.org,https://mail.python.org/mailman/listinfo/gsoc-general,https://python-gsoc.org/index.html#contact,https://twitter.com/thepsf,http://pyfound.blogspot.com/,"security, machine learning, science, ui design",python
2020,QEMU,Infrastructure and cloud,Open source machine emulator and virtualizer,https://qemu.org/,3,https://summerofcode.withgoogle.com/archive/2020/organizations/6231608723505152/,mailto:qemu-devel@nongnu.org,https://wiki.qemu.org/Contribute/MailingLists,https://webchat.oftc.net/?nick=&channels=%23qemu-gsoc&uio=d4,,https://www.qemu.org/blog/,"compiler, lowlevel, emulator, hypervisor, code generation","c, linux, rust, kvm, virtualization"
2020,Qubes OS,Operating systems,A reasonably security operating system,https://www.qubes-os.org/,1,https://summerofcode.withgoogle.com/archive/2020/organizations/4924517870206976/,,https://www.qubes-os.org/support/#qubes-devel,,https://twitter.com/QubesOS,https://www.qubes-os.org/news/,"virtualization, operating systems, security, privacy","c, python, xen, shell, linux"
2020,R Project for Statistical Computing,Programming languages,R is a free software environment for statistical computing and graphics,https://www.r-project.org/,20,https://summerofcode.withgoogle.com/archive/2020/organizations/4761521042751488/,mailto:gsoc-r@googlegroups.com,https://github.com/rstats-gsoc/gsoc2020/wiki,https://join.slack.com/t/rstats-gsoc/shared_invite/enQtOTU1ODg1MzY2Nzc0LTU1ZDc0NjA3MGIyZWQ4MGViMmQzOWUxYjY3ZDc0MDJlYTg0YmRiY2NmYjUzYTA0YjExMzMzNjYxMWRhMDgxNjI,https://twitter.com/_R_Foundation,http://www.r-bloggers.com/,"machine learning, data visualization, data science, graphics, statistics","c, javascript, c++, r-project, fortran"
2020,Radare,Security,Radare2 - Reverse Engineering Framework and Toolset,https://radare.org/,4,https://summerofcode.withgoogle.com/archive/2020/organizations/6102444192301056/,mailto:gsoc@radare.org,,https://radare.org/r/me.html,https://twitter.com/radareorg,https://radare.today,"reverse engineering, debugging, program analysis, disassembly","c, python, go, c++, qt"
2020,ReactOS,Operating systems,Open your windows to freedom!,https://reactos.org,3,https://summerofcode.withgoogle.com/archive/2020/organizations/5352970822090752/,,https://reactos.org/mailman/listinfo/ros-dev,https://chat.reactos.org,https://twitter.com/reactos,,"operating systems, applications, kernel, drivers, windows","c, c++, win32, nt"
2020,Red Hen Lab,Science and medicine,Research on Multimodal Communication,http://redhenlab.org,8,https://summerofcode.withgoogle.com/archive/2020/organizations/6243181680656384/,mailto:redhenlab@gmail.com,,,https://twitter.com/@redhenlab,,"big data, data science, multimedia, communication, cognitive science","machine learning, opencv, nlp, asr, data science"
2020,RoboComp,Other,An open-source framework to develop and manage robot components,https://robocomp.org,10,https://summerofcode.withgoogle.com/archive/2020/organizations/6622081011154944/,mailto:pbustosgarciadecastro@gmail.com,https://groups.google.com/forum/?hl=en#!forum/robocomp-dev,https://groups.google.com/forum/?hl=en#!forum/robocomp-dev,,,"robotics, computer vision, multi-agent system, component-based development","python, opencv, qt, c++11, component-based development"
2020,Rocket.Chat,Social and communication,Open source team chat and federated collaboration platform,https://rocket.chat,7,https://summerofcode.withgoogle.com/archive/2020/organizations/4707433043197952/,mailto:gsoc@rocket.chat,,https://open.rocket.chat/channel/gsoc2020,https://twitter.com/rocketchat,https://rocket.chat/blog/,"collaboration, instant messaging, communication, team chat, social-network","javascript, react, ruby, reactnative, chatbots"
2020,RTEMS Project,Operating systems,RTEMS is a real-time operating system kernel used around the world and in space.,https://www.rtems.org/,5,https://summerofcode.withgoogle.com/archive/2020/organizations/4511020028002304/,mailto:gsoc@rtems.org,https://devel.rtems.org/wiki/RTEMSMailingLists,https://devel.rtems.org/wiki/Developer/IRC,,,"embedded systems, real time, kernel, multicore, iot cps","python, c/c++, assembly, posix, bsd unix"
2020,Ruby,Programming languages,"The Ruby programming language, libraries, and Ruby projects",https://ruby-lang.org,4,https://summerofcode.withgoogle.com/archive/2020/organizations/5633129894641664/,,,https://slack.bundler.io,,,"developer tools, cloud, programming language, web servers","c, java, ruby"
2020,SageMath,Science and medicine,open-source mathematics software system,https://www.sagemath.org/,5,https://summerofcode.withgoogle.com/archive/2020/organizations/6190385258299392/,mailto:harald+gsoc@schil.ly,https://groups.google.com/group/sage-gsoc/,,https://twitter.com/sagemath,,"mathematics, education, research, math","python, cython"
2020,Samba,Data,Opening windows to a wider world,https://samba.org/,1,https://summerofcode.withgoogle.com/archive/2020/organizations/5671203068444672/,mailto:contributing@samba.org,https://www.samba.org/samba/archives.html,https://www.samba.org/samba/irc.html,,,networking,"c, python, smb, cifs"
2020,SCoRe Lab,End user applications,"SCoRe has conducted research covering various aspects of Security, Mobile & IOT.",https://www.scorelab.org/,25,https://summerofcode.withgoogle.com/archive/2020/organizations/5384571547287552/,mailto:info@scorelab.org,https://groups.google.com/forum/#!forum/score-community,https://gitter.im/scorelab/scorelab,https://twitter.com/scoreucsc,http://www.scorelab.org/blog/index.html,"machine learning, web development, cloud, information security, mobile","python, machine learning, web development, cloud, mobile"
2020,ScummVM,End user applications,ScummVM is a GSoC umbrella for game preservation projects,https://www.scummvm.org/,4,https://summerofcode.withgoogle.com/archive/2020/organizations/6265295930392576/,mailto:admin@scummvm.org,https://wiki.scummvm.org/index.php/Summer_of_Code/GSoC_Contact,https://wiki.scummvm.org/index.php/Summer_of_Code/GSoC_Contact,https://twitter.com/scummvm,https://planet.scummvm.org/,"games, game engines, software preservation, software archeology","opengl, lua, c++, assembly, sdl"
2020,Shogun,Science and medicine,Unified and efficient Machine Learning,https://www.shogun.ml/,2,https://summerofcode.withgoogle.com/archive/2020/organizations/4722091934351360/,mailto:fernando.iglesiasg@gmail.com,http://shogun.ml,http://webchat.freenode.net/?channels=shogun&uio=d4,https://twitter.com/ShogunML,,"machine learning, software engineering, data science, scientific computing, user experience","python, machine learning, c++, data science, matlab"
2020,SPDX,Other,An open standard for communicating Software Bill of Materials,https://spdx.org/,4,https://summerofcode.withgoogle.com/archive/2020/organizations/6283949946437632/,mailto:spdx-tech@lists.spdx.org,https://spdx.org/participate,https://gitter.im/spdx-org,,,"compliance, open source, licensing","python, java, node.js, golang, xml"
2020,Ste||ar group,Programming languages,Shaping a Scalable Future,http://stellar-group.org/,5,https://summerofcode.withgoogle.com/archive/2020/organizations/6742658493448192/,mailto:fellows@stellar-group.org,https://mail.cct.lsu.edu/mailman/listinfo/hpx-devel,https://github.com/STEllAR-GROUP/hpx/wiki/Hints-for-Successful-Proposals,,http://stellar-group.org/blog/,"machine learning, deep learning, high performance computing, asynchronous manytask systems","python, cuda, cpp, hpx, hpc"
2020,strace,Operating systems,linux syscall tracer,https://strace.io,1,https://summerofcode.withgoogle.com/archive/2020/organizations/5627435304878080/,mailto:strace-devel@lists.strace.io,https://lists.strace.io/mailman/listinfo/strace-devel,https://strace.io,,,"debugging, tracing, diagnostic","c, shell, linux, make, awk"
2020,Submitty,Other,Programming assignment submission with automated grading and manual TA grading,https://submitty.org/,3,https://summerofcode.withgoogle.com/archive/2020/organizations/5702344097923072/,,,https://submitty.org/contact,,,"education, visualization, web, privacy/security, communication","python, postgresql, javascript, c++, php"
2020,Sugar Labs,End user applications,"We make tools that learners use to explore, discover, create, and reflect.",http://sugarlabs.org,9,https://summerofcode.withgoogle.com/archive/2020/organizations/6305701137219584/,mailto:walter@sugarlabs.org,https://lists.sugarlabs.org/listinfo/sugar-devel,https://wiki.sugarlabs.org/go/Google_Code_In_2019#Getting_set_up_on_IRC,,,education,"c, python, javascript, gtk, pygame"
2020,Swift,Programming languages,"Swift is a modern, type-safe, and fun general purpose programming language",https://swift.org,4,https://summerofcode.withgoogle.com/archive/2020/organizations/4543471290941440/,,http://forums.swift.org,,https://twitter.com/swiftlang,https://swift.org/blog,"programming languages, developer tools","c++, swift"
2020,SymbiFlow,Programming languages,A completely FOSS toolchain for FPGAs.,https://symbiflow.github.io,3,https://summerofcode.withgoogle.com/archive/2020/organizations/5628676583981056/,,https://lists.librecores.org/listinfo,https://webchat.freenode.net/?channels=symbiflow,https://twitter.com/SymbiFlow,,"programming languages and development tools, fpga","python, c/c++, verilog, fpga"
2020,SymPy,Science and medicine,Symbolic mathematics in Python,https://www.sympy.org/,6,https://summerofcode.withgoogle.com/archive/2020/organizations/5669371197784064/,,https://groups.google.com/forum/#!forum/sympy,https://gitter.im/sympy/sympy,https://twitter.com/sympy,https://planet.sympy.org/,"mathematics, physics, symbolic mathematics",python
2020,Synfig,Media,Open-source 2D animation software,https://synfig.org,2,https://summerofcode.withgoogle.com/archive/2020/organizations/5710829074251776/,mailto:contact@synfig.org,https://forums.synfig.org/c/development,,https://twitter.com/synfig,https://www.synfig.org/news/,"2d/3d graphics, animation, vector graphics","python, c++, gtk, gtkmm"
2020,syslog-ng,Other,"syslog-ng is an enhanced log daemon, supporting a wide range of I/O methods",https://www.syslog-ng.com/,1,https://summerofcode.withgoogle.com/archive/2020/organizations/6013743185526784/,mailto:syslog-ng@lists.balabit.hu,https://lists.balabit.hu/mailman/listinfo/syslog-ng,https://gitter.im/balabit/syslog-ng,https://twitter.com/sngose,https://www.syslog-ng.com/community/,"cloud, high performance data processing, data processing pipeline, reliable log transfer, logging","c, python, sql, elasticsearch, kafka"
2020,TARDIS-SN,Science and medicine,Exploring supernovae made easy,https://tardis-sn.github.io/tardis/,3,https://summerofcode.withgoogle.com/archive/2020/organizations/6024226160508928/,,,http://gitter.im/tardis-sn/gsoc,https://twitter.com/tardis_sn,,"science, astronomy, supernova",python
2020,TensorFlow,Other,An open-source machine learning framework for everyone.,https://www.tensorflow.org,17,https://summerofcode.withgoogle.com/archive/2020/organizations/5569649606918144/,mailto:webpaige@google.com,http://github.com/tensorflow/community,http://gitter.im/tensorflow,https://twitter.com/tensorflow,https://medium.com/TensorFlow,"machine learning, data science, deep learning, python, data","python, c/c++, machine learning, data analysis, deep learning"
2020,The Apache Software Foundation,Programming languages,Providing open source software to the public free of charge,https://www.apache.org,17,https://summerofcode.withgoogle.com/archive/2020/organizations/6679967372410880/,mailto:mentors@community.apache.org,http://apache.org/foundation/mailinglists.html,https://wiki.apache.org/general/IRC,https://twitter.com/TheASF,https://blogs.apache.org/,"big data, cloud, libraries","java, c++"
2020,The GNU Project,Operating systems,GNU is a free software Operating System and a collection of other utilities,http://gnu.org,7,https://summerofcode.withgoogle.com/archive/2020/organizations/5461276207087616/,mailto:summer-of-code@gnu.org,https://lists.gnu.org/mailman/listinfo/summer-of-code/,,,,"operating systems, package managers, astronomy, reverse engineering, http","python, javascript, android, c/c++, scheme"
2020,The Honeynet Project,Security,The Honeynet Project - R&D for Honeypot/Honeynet Technology and InfoSec Research,https://honeynet.org/,11,https://summerofcode.withgoogle.com/archive/2020/organizations/5961706703945728/,mailto:project@honeynet.org,,https://gsoc-slack.honeynet.org/,https://twitter.com/ProjectHoneynet,https://www.honeynet.org/blog/,"research, honeypots, deception, malware, honeynets","python, machine learning, golang, networking, honeypot"
2020,The Java Pathfinder Team,Programming languages,JPF is a highly extensible Java virtual machine built for software verification,https://github.com/javapathfinder/jpf-core/,6,https://summerofcode.withgoogle.com/archive/2020/organizations/4643042893496320/,,https://groups.google.com/forum/#!forum/java-pathfinder,,,,"model checking, symbolic execution, verification of concurrent systems, program analysis, test input generation","android, distributed systems, jvm, javajava"
2020,The Julia Language,Programming languages,A fresh approach to Technical Computing,https://julialang.org,15,https://summerofcode.withgoogle.com/archive/2020/organizations/6163109162516480/,mailto:jsoc@julialang.org,https://discourse.julialang.org,https://julialang.org/community/,https://twitter.com/JuliaLanguage,https://julialang.org/blog/,"machine learning, data science, scientific computing, numerical computing, technical computing","julia, julialang"
2020,The Libreswan Project,Security,Encrypting the Internet with IKE and IPsec,https://libreswan.org,3,https://summerofcode.withgoogle.com/archive/2020/organizations/5398756750524416/,mailto:gsoc@libreswan.org,https://lists.libreswan.org/,https://libreswan.org/wiki/GSoC,https://twitter.com/libreswan,,"vpn, ipsec, ike","c, python"
2020,The Linux Foundation,Operating systems,A non-profit consortium dedicated to fostering the growth of Linux,http://www.linuxfoundation.org/,13,https://summerofcode.withgoogle.com/archive/2020/organizations/5415607517839360/,mailto:till@linux.com,https://wiki.linuxfoundation.org/gsoc/google-summer-code-2020#if_you_have_questions,https://wiki.linuxfoundation.org/gsoc/google-summer-code-2020#if_you_have_questions,https://twitter.com/Open_Printing,https://openprinting.github.io/news/,"kernel, automotive, printing, lsb, spdx","c, c++, cups, ipp"
2020,The LLVM Compiler Infrastructure,Programming languages,LLVM Compiler Infrastructure,http://llvm.org,15,https://summerofcode.withgoogle.com/archive/2020/organizations/5902726635978752/,mailto:llvm-dev@lists.llvm.org,http://lists.llvm.org/cgi-bin/mailman/listinfo/llvm-dev,http://llvm.org/docs/#irc,https://twitter.com/llvm_org,http://blog.llvm.org/,"compilers, code analysis, programming languages and development tools, debuggers","llvm, clang, mlir"
2020,The Mifos Initiative,End user applications,End Poverty One Line of Code at a Time,https://mifos.org,17,https://summerofcode.withgoogle.com/archive/2020/organizations/6055344943398912/,mailto:info@mifos.org,https://mifos.org/resources/community/communications/,https://gitter.im/openMF/mifos,https://twitter.com/mifos,https://mifos.org/blog/,"web, big data, cloud, fintech, mobile banking","mysql, android, java, spring, angular"
2020,The NetBSD Foundation,Operating systems,Of course it runs NetBSD,https://www.NetBSD.org/,6,https://summerofcode.withgoogle.com/archive/2020/organizations/6156737276542976/,mailto:gsoc-admin@NetBSD.org,https://www.NetBSD.org/mailinglists/,https://wiki.NetBSD.org/community/,https://twitter.com/netbsd,https://blog.NetBSD.org/,"kernel, packaging, userland, unix, bsd","c, bsd make"
2020,The ns-3 Network Simulator Project,Other,ns-3 is a packet-level network simulator for research and education.,https://www.nsnam.org,4,https://summerofcode.withgoogle.com/archive/2020/organizations/5105708816662528/,mailto:consortium@nsnam.org,https://www.nsnam.org/support/mailing-lists/,https://ns-3.zulipchat.com,,,"research, networking, simulation","python, c/c++"
2020,The Terasology Foundation,End user applications,Voxel world game/engine with a large focus on extensibility and developer tools,https://terasology.org/,8,https://summerofcode.withgoogle.com/archive/2020/organizations/4504833932918784/,mailto:terasology@gmail.com,https://forum.terasology.org/forum/,https://github.com/MovingBlocks/Terasology/wiki/Using-IRC,https://twitter.com/Terasology,https://terasology.org/,"voxel, sandbox, games, graphics, ai","java, opengl, blender, gradle, lwgjl"
2020,The Wine Project,Other,"Wine runs Windows applications on Linux, BSD, Solaris, macOS and Android.",https://www.winehq.org/,0,https://summerofcode.withgoogle.com/archive/2020/organizations/6331124088832000/,,https://www.winehq.org/mailman/listinfo/wine-devel,https://www.winehq.org/irc,https://twitter.com/winehq_org,https://www.winehq.org/wwn/,"3d, compatibility, directx, opengl, vulkan","c, opengl, vulkan, win32, directx"
2020,VideoLAN,Media,Open Source Multimedia for everyone,https://www.videolan.org/,8,https://summerofcode.withgoogle.com/archive/2020/organizations/6444776540340224/,mailto:videolan@videolan.org,https://mailman.videolan.org/listinfo/vlc-devel,https://wiki.videolan.org/Contact_VideoLAN/#IRC,https://twitter.com/videolan,,"vr, audio, video, multimedia, video processing","c, go, c++, c#, asm"
2020,webpack,Programming languages,webpack is a module bundler.,https://webpack.js.org/,1,https://summerofcode.withgoogle.com/archive/2020/organizations/5144337383424000/,mailto:evenstensberg@gmail.com,,http://gitter.im/webpack,https://twitter.com/webpack,https://medium.com/webpack,web development,"javascript, webpack"
2020,Wikimedia Foundation,Web,Global movement whose mission is to bring free educational content to the world,http://wikimediafoundation.org/,14,https://summerofcode.withgoogle.com/archive/2020/organizations/5593787323121664/,mailto:wikitech-l@lists.wikimedia.org,https://lists.wikimedia.org/mailman/listinfo/wikitech-l,https://wikimedia.zulipchat.com/#narrow/stream/220258-gsoc20-outreachy20,https://twitter.com/wikimediatech,,"semantic web, wikipedia, wikimedia, mediawiki, i18n","python, javascript, html, php, css"
2020,Wireshark,Security,Wireshark is the world's foremost network protocol analyzer.,https://www.wireshark.org/,1,https://summerofcode.withgoogle.com/archive/2020/organizations/5630325851422720/,,https://www.wireshark.org/lists/wireshark-dev/,https://www.wireshark.org/develop.html,https://twitter.com/WiresharkNews,,"data visualization, network monitoring, network security","c/c++, lua, qt, cmake, pcap"
2020,X.Org Foundation,Media,"X Window System and related projects (Mesa, DRI, Wayland, etc.)",http://www.x.org,1,https://summerofcode.withgoogle.com/archive/2020/organizations/5883488672153600/,mailto:dri-devel@lists.freedesktop.org,https://www.x.org/wiki/SummerOfCodeIdeas/,https://www.x.org/wiki/SummerOfCodeIdeas/,https://twitter.com/xorgfoundation,https://planet.freedesktop.org/,"graphics stack, 2d/3d graphics, windowing systems, testing/ci, gpu","opengl, vulkan, x11, wayland, opencl"
2020,Xapian Search Engine Library,Data,"Fast, scalable and flexible search",https://xapian.org/,2,https://summerofcode.withgoogle.com/archive/2020/organizations/4524333319323648/,,https://trac.xapian.org/wiki/GSoC_Mailing_List,https://trac.xapian.org/wiki/GSoC_IRC,https://twitter.com/xapian,,"machine learning, search, information retrieval, linguistics, indexing","linux, c++, golang, unicode, swig"
2020,XMPP Standards Foundation,Social and communication,Secure and federated communication with open standards,https://xmpp.org,2,https://summerofcode.withgoogle.com/archive/2020/organizations/5153224375402496/,mailto:info@xmpp.org,https://mail.jabber.org/mailman/listinfo,https://wiki.xmpp.org/web/GSoC/2020#Join_the_group_chat.21,https://twitter.com/xmpp,https://xmpp.org/blog.html,"instant messaging, realtime communication, voip","java, lua, vala, xmpp, webrtc"
2020,XWiki,Web,The Advanced Open Source Enterprise Wiki,https://www.xwiki.org/,1,https://summerofcode.withgoogle.com/archive/2020/organizations/6726059115937792/,mailto:committers@xwiki.org,https://dev.xwiki.org/xwiki/bin/view/Community/Discuss,https://dev.xwiki.org/xwiki/bin/view/Community/Chat,https://twitter.com/xwikiorg,https://www.xwiki.org/xwiki/bin/Blog/,"web development, wiki, platform, web applications, structured data","javascript, java, html5, velocity, css"
2020,Zulip,Social and communication,"Powerful, modern, open source team chat, complete with apps for every platform.",https://zulipchat.com,18,https://summerofcode.withgoogle.com/archive/2020/organizations/5924162381545472/,,,https://chat.zulip.org,https://twitter.com/zulip,https://blog.zulip.org,"mobile, great developer tooling, chat, visual design, bots","python, django, typescript, react native, electron"
